latitude,longitude,delta_mae_uatm
77.5,23.5,7.739923372782924
77.5,24.5,3.9468864737689406
77.5,26.5,4.180687077867417
77.5,28.5,5.151176244010131
77.5,29.5,4.625626347380964
77.5,31.5,1.7121852273728777
77.5,32.5,9.987600270803767
77.5,33.5,5.0763876377550865
77.5,34.5,6.137105195132293
77.5,35.5,8.70961184761805
77.5,36.5,20.08979742372363
77.5,37.5,13.976089580420037
77.5,38.5,10.530337514894718
77.5,39.5,11.521096788799351
77.5,40.5,-0.5513298132941342
77.5,41.5,3.13780015981622
77.5,42.5,4.5779903245736095
77.5,43.5,2.683464647074924
77.5,44.5,2.7881041731476373
77.5,45.5,-2.0049787090661173
77.5,46.5,2.995989975898052
77.5,47.5,
77.5,48.5,6.092174556350497
77.5,50.5,
77.5,51.5,-0.5487466861221115
77.5,52.5,3.1955016400865297
77.5,53.5,-2.8098495062086606
77.5,54.5,
77.5,55.5,1.3495802972148425
77.5,56.5,1.322654456540711
77.5,57.5,1.5546014095704237
77.5,58.5,-2.2765083109860775
77.5,59.5,2.530254915104816
77.5,60.5,
77.5,61.5,1.7540342251239878
77.5,62.5,2.666908038826148
77.5,63.5,0.2590292773148182
77.5,64.5,0.15410226636027335
77.5,66.5,0.8861660587298097
77.5,68.5,-0.6538382550251249
77.5,70.5,1.9999776662115316
77.5,72.5,
77.5,73.5,-5.984887221253551
77.5,75.5,-0.981231687388707
77.5,77.5,2.0203043893553616
77.5,79.5,
77.5,81.5,11.244576873380405
77.5,82.5,-9.661986022472965
77.5,83.5,1.0649405597258514
77.5,84.5,9.414760223421194
77.5,85.5,33.05543691983635
77.5,86.5,21.499841360639053
77.5,87.5,31.950042596780573
77.5,88.5,24.104544760239207
77.5,89.5,77.9281969683158
77.5,90.5,12.766947057383067
77.5,91.5,-7.104187598539429
77.5,92.5,32.08946014229582
77.5,93.5,12.107423735078678
77.5,94.5,21.389396217719366
77.5,95.5,43.06724729022638
77.5,97.5,63.074449359532
77.5,98.5,42.42663498252567
77.5,99.5,61.72194753292001
77.5,100.5,59.13212556674801
77.5,101.5,57.77218148697693
77.5,103.5,
77.5,105.5,68.09220974607886
77.5,106.5,50.415098172970275
77.5,107.5,59.05823114074491
77.5,108.5,88.49339062896581
77.5,109.5,87.86807402256942
77.5,110.5,69.78125471917377
77.5,111.5,34.34962989772299
77.5,112.5,27.03896684411705
77.5,113.5,
77.5,114.5,77.62739981561552
77.5,116.5,83.67313658064032
77.5,117.5,36.7248994588135
77.5,119.5,57.43010703623984
77.5,121.5,58.88328861421061
77.5,122.5,24.527704059410084
77.5,124.5,54.96149909330728
77.5,125.5,104.012415017591
77.5,126.5,
77.5,127.5,
77.5,129.5,85.58760354887016
77.5,130.5,72.1645360722478
77.5,131.5,66.98232816203438
77.5,132.5,83.3560336355005
77.5,134.5,58.66060092799506
77.5,135.5,114.4086666769803
77.5,136.5,96.67944047252801
77.5,137.5,81.54754102969693
77.5,139.5,102.04166806982488
77.5,140.5,76.89892030633764
77.5,141.5,59.58522820684977
77.5,142.5,36.41326437002575
77.5,143.5,37.86562753845297
77.5,144.5,34.3774112209872
77.5,146.5,49.94381063239135
77.5,147.5,61.756784251125715
77.5,148.5,69.73584568916446
77.5,149.5,40.718431311937856
77.5,150.5,49.89201761209391
77.5,151.5,
77.5,153.5,49.19143490743234
77.5,155.5,32.280161458436794
77.5,157.5,21.20765557528902
77.5,159.5,31.931070198852566
77.5,161.5,36.89159876647834
77.5,162.5,37.51449172109823
77.5,164.5,18.52104233900823
77.5,166.5,
77.5,168.5,20.007616536441734
77.5,170.5,
77.5,172.5,29.510446120211164
77.5,174.5,28.068568076569257
77.5,176.5,
77.5,177.5,35.50812983223684
77.5,178.5,41.38637953202324
77.5,179.5,30.406699797371775
78.5,-179.5,51.243650513903575
78.5,-178.5,39.580130411047136
78.5,-177.5,50.15883973124681
78.5,-175.5,
78.5,-174.5,56.806823163582905
78.5,-173.5,39.701618987427494
78.5,-172.5,12.410268847595177
78.5,-171.5,50.91433436067599
78.5,-170.5,31.76726402848025
78.5,-169.5,58.278992120919995
78.5,-168.5,52.08599210635546
78.5,-167.5,53.1316072752453
78.5,-166.5,34.84776264196333
78.5,-165.5,31.222561265777617
78.5,-164.5,59.19902937403082
78.5,-163.5,48.04468754328245
78.5,-161.5,40.07801473678007
78.5,-160.5,48.93515651712265
78.5,-159.5,
78.5,-158.5,45.62270132101794
78.5,-156.5,71.707954194246
78.5,-155.5,42.2197578914848
78.5,-154.5,54.860251889502
78.5,-153.5,61.26601657666323
78.5,-151.5,46.78016242331808
78.5,-150.5,14.031883211655426
78.5,-148.5,34.8355569707668
78.5,-146.5,45.93657125491272
78.5,-145.5,59.10219741058386
78.5,-143.5,56.250452759672505
78.5,-142.5,61.08870440245515
78.5,-140.5,
78.5,-139.5,66.01080462193138
78.5,-138.5,29.652169700246496
78.5,-137.5,19.210552055034817
78.5,-136.5,59.548885197568794
78.5,-135.5,45.39690367997491
78.5,-134.5,70.89723593771097
78.5,-133.5,5.890550188444866
78.5,-132.5,49.46105534436384
78.5,-131.5,72.76329858304939
78.5,-130.5,11.596123368983209
78.5,-129.5,42.794828164947155
78.5,-128.5,36.07934832621059
78.5,-127.5,49.26008826312521
78.5,-126.5,49.60786993992664
78.5,-125.5,32.176358228951514
78.5,-124.5,60.57988838726735
78.5,-123.5,48.88162079399433
78.5,-122.5,47.502238760642875
78.5,-121.5,15.799781946815015
78.5,-120.5,11.388630175533942
78.5,-118.5,34.84601873420516
78.5,-117.5,7.091583976714663
78.5,-116.5,14.80437392108049
78.5,-115.5,40.023877154219875
78.5,-114.5,57.13972859913834
78.5,-113.5,48.53251145348509
78.5,-112.5,47.32495080541874
78.5,-111.5,-1.2174430233084266
78.5,-109.5,57.53790086802665
78.5,-107.5,14.275795006599143
78.5,-106.5,41.592344361883505
78.5,-104.5,18.39022060039136
78.5,-102.5,-1.2307995105217078
78.5,-101.5,30.462781334444788
78.5,-100.5,12.320011438039058
78.5,-99.5,97.84938555924964
78.5,-98.5,63.650143214060094
78.5,-97.5,66.22890271992954
78.5,-96.5,82.45002191071583
78.5,-95.5,104.9558949036059
78.5,-93.5,43.20124590271096
78.5,-92.5,50.82264402505295
78.5,-91.5,57.62772267167104
78.5,-89.5,105.58667050452047
78.5,-87.5,65.90534665873619
78.5,-75.5,31.902003817782358
78.5,-74.5,28.707627573839382
78.5,-73.5,58.46363133350005
78.5,-71.5,44.63796862617957
78.5,-70.5,38.33322494948275
78.5,-68.5,25.84078819165887
78.5,-67.5,35.540780523616014
78.5,-17.5,12.556015074441206
78.5,-15.5,52.00286395408897
78.5,-13.5,9.106157535386478
78.5,-12.5,29.99979925850705
78.5,-11.5,3.7754395302835206
78.5,-10.5,12.605670078751789
78.5,-8.5,9.476131702652903
78.5,-6.5,19.845956191776644
78.5,-3.5,4.731352427258665
78.5,-1.5,-0.4147970155579914
78.5,-0.5,6.804512643976544
78.5,0.5,0.8668757080664342
78.5,1.5,13.250265870451956
78.5,3.5,-0.8506228535694973
78.5,4.5,4.560367420851179
78.5,5.5,2.66915495366639
78.5,6.5,4.219784793989305
78.5,7.5,1.5504500955509997
78.5,8.5,2.6586904727375824
78.5,11.5,5.55057066872849
78.5,13.5,
78.5,21.5,
78.5,23.5,8.625631639315491
78.5,24.5,
78.5,26.5,7.3483355400869215
78.5,28.5,14.279822114256278
78.5,30.5,18.00114073448183
78.5,31.5,
78.5,33.5,9.042749458808728
78.5,34.5,11.855732793321632
78.5,35.5,7.09493977500594
78.5,36.5,3.681218972676425
78.5,38.5,6.484508889139777
78.5,39.5,
78.5,40.5,3.553132359639662
78.5,41.5,1.4252063145880793
78.5,42.5,10.207388318745636
78.5,43.5,-1.0402127184362229
78.5,45.5,4.878665282406644
78.5,46.5,1.5227568098535622
78.5,47.5,
78.5,48.5,-1.7074353663166653
78.5,49.5,0.8006402281767695
78.5,51.5,1.698294017614156
78.5,53.5,-3.2525084936782998
78.5,54.5,4.531736982828058
78.5,55.5,3.727469588777824
78.5,56.5,-0.731352158547014
78.5,58.5,16.011659709827462
78.5,59.5,-0.10378279715775207
78.5,60.5,11.75716026023088
78.5,61.5,7.106747680067871
78.5,63.5,4.274320656063621
78.5,65.5,-0.8197361369740062
78.5,67.5,7.033370064729526
78.5,69.5,0.822622339545223
78.5,71.5,2.0294680030460768
78.5,74.5,-11.425226865413972
78.5,76.5,1.5518024896326494
78.5,78.5,2.214053284000041
78.5,80.5,-20.858438790636605
78.5,82.5,
78.5,84.5,12.729207615917185
78.5,85.5,-2.783013996384188
78.5,86.5,6.6326818111940025
78.5,87.5,-8.048540585870882
78.5,89.5,14.671214240758328
78.5,90.5,6.333405989837409
78.5,91.5,
78.5,92.5,19.950342624893686
78.5,94.5,30.659188925260874
78.5,96.5,71.42766844677395
78.5,97.5,32.90151037212402
78.5,98.5,6.225206095003358
78.5,99.5,24.85535168956319
78.5,100.5,25.19112139791538
78.5,102.5,46.74088670359792
78.5,104.5,
78.5,105.5,18.23067919847237
78.5,106.5,50.631211229173545
78.5,107.5,30.607676558426572
78.5,109.5,
78.5,110.5,
78.5,111.5,45.72626314298279
78.5,112.5,41.845551458808
78.5,114.5,36.278774226259294
78.5,115.5,72.26351086525028
78.5,117.5,
78.5,119.5,20.42052341603562
78.5,121.5,64.30973197435902
78.5,122.5,17.227328182112775
78.5,124.5,58.287476381804595
78.5,126.5,103.99519984333472
78.5,127.5,72.22316684231416
78.5,128.5,40.21996005693762
78.5,129.5,75.86292646193667
78.5,130.5,83.51840743159792
78.5,131.5,59.68286959526507
78.5,132.5,69.8942713720629
78.5,133.5,80.72669219431135
78.5,134.5,79.15386801238567
78.5,137.5,65.86328795801722
78.5,138.5,75.59286677357517
78.5,139.5,71.71587752348269
78.5,140.5,23.159296911472083
78.5,141.5,38.14831360458585
78.5,142.5,47.53418443211988
78.5,144.5,44.071784868070125
78.5,145.5,40.53505404071474
78.5,146.5,68.68988886541138
78.5,147.5,30.49327246377483
78.5,149.5,50.22805211900737
78.5,152.5,58.58153180651512
78.5,154.5,35.93064293032229
78.5,156.5,25.091654820489453
78.5,157.5,38.31481592588531
78.5,158.5,22.81913667555485
78.5,159.5,44.84957117365104
78.5,161.5,17.86821707676287
78.5,163.5,24.824022714847253
78.5,166.5,39.414847851095246
78.5,168.5,32.741775394874665
78.5,170.5,30.45879606006842
78.5,172.5,2.44767237544632
78.5,173.5,34.75450884076779
78.5,175.5,26.826998429169645
78.5,177.5,64.12915434754899
78.5,179.5,38.568664238360846
79.5,-179.5,46.3231115961412
79.5,-178.5,79.74707833452013
79.5,-177.5,
79.5,-176.5,34.42192500483096
79.5,-174.5,21.524835640774167
79.5,-173.5,34.7867641559038
79.5,-171.5,33.94986096218035
79.5,-170.5,
79.5,-169.5,36.14269598474473
79.5,-168.5,44.73752778881709
79.5,-166.5,77.11691341921404
79.5,-165.5,48.15458786446224
79.5,-164.5,29.8217877694387
79.5,-162.5,59.754673932877886
79.5,-160.5,11.12743964836492
79.5,-159.5,33.09269732513421
79.5,-158.5,45.77673819570212
79.5,-157.5,88.99642446340516
79.5,-155.5,58.507485595562244
79.5,-153.5,60.3819438030201
79.5,-152.5,
79.5,-150.5,59.671198965824274
79.5,-148.5,41.88322143713449
79.5,-146.5,
79.5,-145.5,3.1537224221833267
79.5,-143.5,61.943183765970765
79.5,-142.5,72.15186722027843
79.5,-141.5,54.32605465491682
79.5,-140.5,33.87145406965852
79.5,-139.5,41.064969777523274
79.5,-138.5,67.87218132386708
79.5,-136.5,24.67488943370039
79.5,-135.5,59.39019303478965
79.5,-133.5,
79.5,-131.5,42.43517405350083
79.5,-130.5,45.472766443542945
79.5,-129.5,72.29562755099789
79.5,-128.5,
79.5,-127.5,45.91797465369801
79.5,-126.5,74.43093971260954
79.5,-125.5,64.72546317827207
79.5,-124.5,30.672019263375745
79.5,-122.5,60.39386940388276
79.5,-120.5,53.33760236624604
79.5,-119.5,28.553770481362875
79.5,-118.5,76.2914607920364
79.5,-117.5,41.546100947309185
79.5,-115.5,47.4986767679982
79.5,-113.5,84.02119339664584
79.5,-111.5,73.07580584081447
79.5,-109.5,79.45907560695598
79.5,-107.5,28.86684527315764
79.5,-106.5,92.99219667634405
79.5,-104.5,14.806560296904234
79.5,-102.5,60.016174419992026
79.5,-100.5,45.07252535898306
79.5,-98.5,-5.622216187594015
79.5,-96.5,15.435986019256855
79.5,-94.5,
79.5,-73.5,54.47494082163821
79.5,-72.5,51.52764359981723
79.5,-71.5,65.98375581374069
79.5,-70.5,46.851924789702764
79.5,-68.5,38.59402024738223
79.5,-67.5,44.93463897784264
79.5,-65.5,23.66927529608224
79.5,-17.5,50.587112744414135
79.5,-15.5,25.294168088895894
79.5,-14.5,34.77224549973144
79.5,-12.5,43.85376646211192
79.5,-10.5,27.83897251551155
79.5,-9.5,54.85666488171202
79.5,-7.5,24.03398672345581
79.5,-5.5,23.0766958505905
79.5,-4.5,36.47811895879376
79.5,-2.5,16.0816242010481
79.5,-1.5,14.278873498082337
79.5,0.5,4.474326702811583
79.5,1.5,
79.5,2.5,1.7496728101290415
79.5,3.5,3.0211578094785008
79.5,5.5,-0.7512669303488533
79.5,7.5,0.16856702785047695
79.5,8.5,2.213726094470135
79.5,9.5,5.745369608522672
79.5,10.5,-1.9432967050035224
79.5,11.5,2.4649112061877894
79.5,13.5,3.3708340712890177
79.5,15.5,10.017946052329773
79.5,26.5,14.559559266568069
79.5,28.5,7.935770913366576
79.5,30.5,13.596063998697057
79.5,31.5,8.143715533531664
79.5,32.5,21.407233217332006
79.5,34.5,3.9148801756624465
79.5,36.5,1.1792306655754459
79.5,37.5,1.8676475787196933
79.5,38.5,16.441880857625893
79.5,39.5,6.879880769687446
79.5,41.5,10.960930542149049
79.5,42.5,10.503497330913902
79.5,43.5,5.25104017087069
79.5,44.5,9.628890568159353
79.5,45.5,12.75197298420725
79.5,46.5,7.088914729483788
79.5,48.5,4.583488412196864
79.5,49.5,10.963970420314695
79.5,50.5,
79.5,51.5,-1.238163429959891
79.5,52.5,6.420127634027544
79.5,54.5,
79.5,56.5,4.505401943226612
79.5,57.5,2.0516518767211736
79.5,59.5,12.617963001476388
79.5,60.5,21.20977899358316
79.5,62.5,8.708725637339938
79.5,64.5,9.642998226451086
79.5,66.5,6.45712860050229
79.5,67.5,6.483234608251159
79.5,69.5,10.9440413949598
79.5,71.5,9.93002127905066
79.5,74.5,0.1241215334072372
79.5,76.5,2.2457574487467067
79.5,78.5,0.769033730485793
79.5,79.5,-4.584217332702346
79.5,81.5,-11.281286367336527
79.5,83.5,-1.7540446974313753
79.5,85.5,3.483191736991337
79.5,86.5,-0.02317453567306238
79.5,88.5,-9.683994260719672
79.5,89.5,-0.76582582070907
79.5,91.5,12.59863397017712
79.5,93.5,-14.178592994161367
79.5,95.5,10.362832855618809
79.5,100.5,-18.04790724951858
79.5,102.5,22.198402404481964
79.5,103.5,33.8322581362137
79.5,104.5,27.396416978832416
79.5,106.5,14.584220869768494
79.5,107.5,-1.9740431027151644
79.5,108.5,11.524986564357942
79.5,109.5,42.06602032870956
79.5,111.5,33.90841478425716
79.5,113.5,27.92785799040709
79.5,114.5,34.60309852776506
79.5,115.5,36.2284572572354
79.5,117.5,70.08310314546186
79.5,119.5,
79.5,121.5,57.27000526241208
79.5,123.5,69.09727577131856
79.5,124.5,53.056961400168
79.5,126.5,17.845060512700012
79.5,128.5,100.54392852556646
79.5,130.5,92.86734911111816
79.5,132.5,78.46813187133797
79.5,134.5,98.66853986102561
79.5,135.5,101.6453480289534
79.5,136.5,78.04584671137334
79.5,137.5,61.22473825590558
79.5,138.5,88.42191977760795
79.5,140.5,83.55496596471522
79.5,142.5,52.42792924455233
79.5,143.5,
79.5,144.5,55.484465672490515
79.5,145.5,68.4546335640028
79.5,147.5,38.32083995939929
79.5,148.5,46.56288896502136
79.5,150.5,38.75070470014906
79.5,151.5,36.20239997527244
79.5,153.5,
79.5,155.5,28.66407305664738
79.5,156.5,50.69908360574384
79.5,158.5,33.725079008315205
79.5,160.5,33.56735378629793
79.5,161.5,40.54625317919883
79.5,163.5,20.457738824012676
79.5,166.5,42.98436761941054
79.5,168.5,49.28017797966844
79.5,171.5,37.55013919947364
79.5,173.5,26.861466244596713
79.5,175.5,48.00974308315544
79.5,176.5,15.960589623723457
79.5,178.5,54.74628322088241
80.5,-178.5,39.23357309004301
80.5,-177.5,24.79631305082399
80.5,-175.5,43.844880349262084
80.5,-174.5,33.638796804628456
80.5,-173.5,7.948073184181181
80.5,-172.5,38.27126055743595
80.5,-171.5,60.09824339880944
80.5,-169.5,52.042882856153824
80.5,-168.5,46.620944469532986
80.5,-167.5,46.79010610512229
80.5,-166.5,38.82074173347024
80.5,-164.5,52.506613164837496
80.5,-163.5,
80.5,-162.5,69.48021419404121
80.5,-161.5,64.3221843091227
80.5,-160.5,67.29827009697384
80.5,-158.5,48.34827986326615
80.5,-157.5,89.95470612478732
80.5,-156.5,31.44231544242477
80.5,-155.5,50.12339573111214
80.5,-154.5,67.75649291861555
80.5,-152.5,63.53416064721388
80.5,-150.5,74.10110899543679
80.5,-148.5,62.74275048915766
80.5,-146.5,84.16327883023564
80.5,-144.5,53.28747587732935
80.5,-142.5,65.17160254255217
80.5,-141.5,58.368171382864844
80.5,-140.5,64.43657368228374
80.5,-139.5,61.31406308412191
80.5,-137.5,70.15128442929573
80.5,-135.5,4.913081132872442
80.5,-134.5,58.6912901654243
80.5,-133.5,
80.5,-132.5,26.84644155656667
80.5,-131.5,26.437395250219986
80.5,-129.5,66.2747952324221
80.5,-128.5,53.70055112363042
80.5,-127.5,35.84119933466064
80.5,-126.5,44.03726561636434
80.5,-125.5,71.57780183650834
80.5,-124.5,48.37882550339975
80.5,-123.5,27.97147098420433
80.5,-122.5,5.79644118712045
80.5,-121.5,50.32696107101586
80.5,-119.5,60.090602308282506
80.5,-117.5,32.46446594600437
80.5,-116.5,58.402593136077535
80.5,-115.5,41.18876783125893
80.5,-114.5,22.616269196418997
80.5,-112.5,62.137286860796024
80.5,-110.5,20.05122108080966
80.5,-108.5,57.42636880163033
80.5,-105.5,
80.5,-103.5,49.615544953190906
80.5,-101.5,-3.6870314687071932
80.5,-99.5,63.1492650915727
80.5,-98.5,92.02163173986357
80.5,-97.5,55.741641811555986
80.5,-96.5,44.1708435612178
80.5,-72.5,36.00785225832385
80.5,-71.5,
80.5,-69.5,36.033839728568395
80.5,-67.5,
80.5,-65.5,55.70692095190609
80.5,-14.5,7.828598910303109
80.5,-11.5,5.673364499351354
80.5,-9.5,25.144983657912555
80.5,-8.5,42.570647319921406
80.5,-6.5,26.40556128492554
80.5,-5.5,20.134935891467613
80.5,-3.5,
80.5,-0.5,19.651393235743505
80.5,0.5,39.42363855701126
80.5,2.5,9.351210030385626
80.5,3.5,16.815375747726762
80.5,4.5,6.259851181619109
80.5,5.5,18.498196726597033
80.5,8.5,
80.5,9.5,2.0220170969978097
80.5,10.5,2.6712905355602246
80.5,12.5,11.115829725961898
80.5,14.5,3.426226287958821
80.5,16.5,-2.8313916510685697
80.5,18.5,-0.7654778737702017
80.5,20.5,1.0157911554180075
80.5,22.5,-2.4949300632200373
80.5,24.5,6.984895725410844
80.5,26.5,
80.5,28.5,8.959042244915766
80.5,30.5,8.071543366032788
80.5,31.5,19.76445557833214
80.5,32.5,8.435328010392956
80.5,34.5,-1.3809315004067013
80.5,35.5,17.06274530433339
80.5,36.5,11.264694644653435
80.5,37.5,3.821482501554332
80.5,39.5,13.97440410067718
80.5,40.5,2.951096930603269
80.5,41.5,10.704570669477194
80.5,43.5,7.624081018140794
80.5,44.5,
80.5,45.5,4.351691170185241
80.5,47.5,5.515668782192456
80.5,48.5,7.783248339055208
80.5,49.5,2.1457488978243724
80.5,50.5,2.768305781782324
80.5,52.5,11.937223462568387
80.5,53.5,4.678693888643242
80.5,54.5,7.18327594483805
80.5,55.5,0.1301966984969205
80.5,57.5,8.264664652142308
80.5,58.5,5.448280218339695
80.5,59.5,2.043222265981509
80.5,61.5,18.75801992540497
80.5,63.5,3.4933016687905223
80.5,64.5,5.391616906771706
80.5,66.5,2.2790593201502176
80.5,69.5,-1.0469220355504731
80.5,71.5,-14.483087675499526
80.5,74.5,0.9956951503020424
80.5,76.5,1.7338398367225132
80.5,79.5,0.9226150084052964
80.5,81.5,-21.76253770677318
80.5,82.5,6.91125040741839
80.5,84.5,
80.5,86.5,-1.9880729439825302
80.5,87.5,-3.7376468028401906
80.5,88.5,-24.20048410536348
80.5,90.5,1.1021015929902802
80.5,91.5,2.590993257716649
80.5,92.5,3.1668309071433303
80.5,93.5,-0.2540327339787787
80.5,96.5,17.893276434035407
80.5,97.5,0.59319719764013
80.5,98.5,10.13618218501727
80.5,100.5,7.944681426788101
80.5,101.5,
80.5,102.5,26.418804801312003
80.5,104.5,17.689464448145618
80.5,105.5,16.292822402522248
80.5,106.5,38.94776311599454
80.5,108.5,49.8317365767231
80.5,109.5,41.53082207572875
80.5,110.5,54.726768564436675
80.5,111.5,45.53124241990912
80.5,113.5,41.545720626337705
80.5,114.5,42.75258090671619
80.5,115.5,51.67394922695133
80.5,117.5,
80.5,119.5,47.252636729105745
80.5,121.5,54.49281800131143
80.5,123.5,
80.5,125.5,60.93020242742683
80.5,127.5,51.20363219830778
80.5,129.5,101.32897527277576
80.5,131.5,65.9553506130654
80.5,133.5,70.33234523901629
80.5,135.5,58.78711143833799
80.5,136.5,67.40729953735158
80.5,137.5,65.69359475303843
80.5,140.5,79.53116380250876
80.5,141.5,66.09360984009656
80.5,142.5,62.70749607699288
80.5,143.5,50.56682743825161
80.5,145.5,45.53261746015778
80.5,146.5,51.01140699255714
80.5,149.5,63.76481619222032
80.5,151.5,48.48078545703615
80.5,152.5,59.79067150041235
80.5,154.5,69.64565408851082
80.5,155.5,26.010118322515687
80.5,157.5,26.434200170954437
80.5,160.5,41.97987547960034
80.5,163.5,35.44311113899939
80.5,165.5,-23.724624509971243
80.5,168.5,
80.5,171.5,51.68053559131362
80.5,174.5,35.18291169496166
80.5,176.5,35.8568365134154
80.5,177.5,26.707999258555823
80.5,179.5,
81.5,-179.5,40.858275294478716
81.5,-178.5,
81.5,-176.5,60.39599516156392
81.5,-175.5,20.22604899956592
81.5,-172.5,54.33922888750777
81.5,-171.5,47.20040866594521
81.5,-170.5,86.43044717298392
81.5,-168.5,48.388789869825956
81.5,-167.5,48.682594495311484
81.5,-165.5,20.388732939008683
81.5,-164.5,52.95393063646841
81.5,-163.5,66.72418193007515
81.5,-161.5,33.17740743212638
81.5,-160.5,71.8454482677941
81.5,-159.5,45.10216399279606
81.5,-157.5,76.11230131192274
81.5,-156.5,31.44420853230099
81.5,-154.5,52.78279028103809
81.5,-152.5,40.02653573015331
81.5,-150.5,38.13163479403541
81.5,-148.5,19.29982366386567
81.5,-146.5,28.275765315439806
81.5,-144.5,48.14511590620842
81.5,-142.5,64.9010076303506
81.5,-141.5,25.911727674671333
81.5,-140.5,63.98757460287567
81.5,-138.5,70.99438982177624
81.5,-137.5,57.35422578242901
81.5,-136.5,73.62472064187226
81.5,-135.5,58.50680302088397
81.5,-134.5,28.84180764423391
81.5,-133.5,68.19881499128347
81.5,-132.5,9.695455335848457
81.5,-131.5,37.55377116071128
81.5,-129.5,17.762238949420375
81.5,-128.5,55.87340270187399
81.5,-127.5,68.59161504636754
81.5,-126.5,27.974670265515243
81.5,-124.5,38.95193510795321
81.5,-123.5,73.02140754932414
81.5,-121.5,39.69697484083948
81.5,-120.5,
81.5,-119.5,54.35059773862698
81.5,-118.5,53.41557487335171
81.5,-117.5,48.261819208163914
